GEOID,name,county_features,prevalence_tracts,preventable_cases,avoided_cost,adult_population,preventable_per_1000_adults
17057,Fulton,1,12,27.69880485534668,589430.5625,26693,1.04
51600,Fairfax,1,5,27.68105125427246,589052.75,18595,1.49
36051,Livingston,1,15,27.675983428955078,588944.9375,50507,0.55
18029,Dearborn,1,10,27.561073303222656,586499.625,39532,0.7
30009,Carbon,1,5,27.20274543762207,578874.4375,8985,3.03
31043,Dakota,1,4,27.200641632080078,578829.625,15071,1.8
17133,Monroe,1,6,27.193092346191406,578668.9375,27240,1.0
51570,Colonial Heights,1,5,27.170103073120117,578179.75,13813,1.97
12075,Levy,1,9,27.144357681274414,577632.0,35589,0.76
47013,Campbell,1,11,27.139827728271484,577535.4375,31492,0.86
47047,Fayette,1,11,26.955368041992188,573610.25,34848,0.77
51019,Bedford,1,17,26.83551788330078,571059.875,64519,0.42
24035,Queen Anne's,1,11,26.764055252075195,569539.0,40103,0.67
37065,Edgecombe,1,14,26.72368621826172,568680.0,37593,0.71
25011,Franklin,1,18,26.580089569091797,565624.3125,58943,0.45
36053,Madison,1,16,26.577392578125,565566.875,55021,0.48
48015,Austin,1,6,26.47376251220703,563361.6875,23470,1.13
13103,Effingham,1,10,26.156444549560547,556609.125,49354,0.53
55045,Green,1,8,26.055173873901367,554454.25,28937,0.9
51155,Pulaski,1,8,25.790342330932617,548818.4375,27738,0.93
29027,Callaway,1,8,25.750755310058594,547976.0625,35260,0.73
48305,Lynn,1,3,25.693769454956055,546763.375,4102,6.26
47073,Hawkins,1,13,25.55609893798828,543833.8125,46400,0.55
26027,Cass,1,11,25.547178268432617,543644.0,41056,0.62
30095,Stillwater,1,3,25.522287368774414,543114.3125,7144,3.57
21239,Woodford,1,8,25.195810317993164,536166.8125,21098,1.19
51093,Isle of Wight,1,8,25.180809020996094,535847.625,31041,0.81
54019,Fayette,1,12,25.126928329467773,534701.0,31753,0.79
48459,Upshur,1,7,24.99118423461914,531812.375,31808,0.79
55069,Lincoln,1,10,24.74372100830078,526546.375,23283,1.06
16077,Power,1,2,24.63896369934082,524317.125,5583,4.41
27059,Isanti,1,8,24.414976119995117,519550.6875,32185,0.76
29219,Warren,1,5,24.298736572265625,517077.09375,27907,0.87
05111,Poinsett,1,7,24.2379150390625,515782.78125,17256,1.4
39073,Hocking,1,7,24.235553741455078,515732.59375,21886,1.11
48145,Falls,1,6,24.091516494750977,512667.4375,13459,1.79
22093,St. James,1,7,23.782381057739258,506089.09375,15366,1.55
36115,Washington,1,17,23.73087501525879,504993.0,49580,0.48
51670,Hopewell,1,6,23.578161239624023,501743.25,17086,1.38
18073,Jasper,1,8,23.51761817932129,500454.90625,25488,0.92
48317,Martin,1,2,23.4467716217041,498947.25,3691,6.35
48107,Crosby,1,3,23.374916076660156,497418.21875,3772,6.2
51061,Fauquier,1,17,23.14056968688965,492431.25,56620,0.41
55061,Kewaunee,1,4,23.131935119628906,492247.625,16278,1.42
16015,Boise,1,1,23.077627182006836,491091.9375,6809,3.39
51685,Manassas Park,1,2,22.815589904785156,485515.75,12824,1.78
27157,Wabasha,1,6,22.696361541748047,482978.59375,16773,1.35
19017,Bremer,1,8,22.205154418945312,472525.65625,19441,1.14
13029,Bryan,1,6,22.053491592407227,469298.34375,33025,0.67
27017,Carlton,1,7,21.789825439453125,463687.46875,28441,0.77
51067,Franklin,1,10,21.763792037963867,463133.5,44587,0.49
23023,Sagadahoc,1,8,21.415569305419922,455723.34375,30435,0.7
20121,Miami,1,8,21.197734832763672,451087.8125,26343,0.8
39127,Perry,1,6,21.091529846191406,448827.8125,27101,0.78
32029,Storey,1,1,21.015640258789062,447212.84375,3659,5.74
51047,Culpeper,1,8,21.014087677001953,447179.8125,40158,0.52
27079,Le Sueur,1,6,21.000473022460938,446890.125,22211,0.95
20149,Pottawatomie,1,4,20.78285789489746,442259.25,18309,1.14
17203,Woodford,1,9,20.661693572998047,439680.84375,29140,0.71
22007,Assumption,1,6,20.640869140625,439237.6875,16412,1.26
29167,Polk,1,4,20.361055374145508,433283.28125,24568,0.83
48395,Robertson,1,5,20.34893035888672,433025.25,12908,1.58
40033,Cotton,1,2,20.313966751098633,432281.21875,4233,4.8
19015,Boone,1,7,20.306779861450195,432128.28125,21088,0.96
45027,Clarendon,1,11,20.228755950927734,430467.90625,25281,0.8
45053,Jasper,1,4,20.12962532043457,428358.5,24820,0.81
08047,Gilpin,1,1,20.104957580566406,427833.5,4953,4.06
18129,Posey,1,7,19.754119873046875,420367.6875,19590,1.01
54035,Jackson,1,6,19.572641372680664,416505.78125,21738,0.9
18021,Clay,1,6,19.41432762145996,413136.875,20289,0.96
37077,Granville,1,13,19.37775993347168,412358.6875,48792,0.4
37069,Franklin,1,12,19.324047088623047,411215.75,56218,0.34
12129,Wakulla,1,4,19.297466278076172,410650.125,27548,0.7
36073,Orleans,1,10,19.18145751953125,408181.40625,32095,0.6
01009,Blount,1,9,19.170522689819336,407948.6875,45554,0.42
13225,Peach,1,6,18.871549606323242,401586.59375,22250,0.85
51610,Falls Church,1,3,18.84392547607422,400998.75,11065,1.7
45037,Edgefield,1,6,18.643444061279297,396732.46875,21935,0.85
36079,Putnam,1,19,18.638952255249023,396636.9375,78808,0.24
39019,Carroll,1,7,17.693092346191406,376509.0,21230,0.83
42099,Perry,1,10,17.639366149902344,375365.78125,36302,0.49
01021,Chilton,1,9,17.502044677734375,372443.5,34534,0.51
19105,Jones,1,5,17.45772933959961,371500.46875,16455,1.06
42093,Montour,1,4,17.300949096679688,368164.21875,14417,1.2
48229,Hudspeth,1,1,16.937179565429688,360423.0625,2733,6.2
37145,Person,1,7,16.87195587158203,359035.1875,31142,0.54
48051,Burleson,1,5,16.73031234741211,356021.0625,14294,1.17
47021,Cheatham,1,9,16.613828659057617,353542.25,32529,0.51
19011,Benton,1,7,16.531347274780273,351787.0625,19757,0.84
39015,Brown,1,9,16.317934036254883,347245.59375,33698,0.48
29225,Webster,1,8,16.296066284179688,346780.3125,28923,0.56
13213,Murray,1,8,16.149906158447266,343670.03125,30663,0.53
47115,Marion,1,6,16.103551864624023,342683.5625,23003,0.7
27055,Houston,1,5,16.077058792114258,342119.78125,14709,1.09
17083,Jersey,1,6,15.966652870178223,339770.375,17080,0.93
13219,Oconee,1,6,15.931013107299805,339011.9375,31575,0.5
46127,Union,1,3,15.705941200256348,334222.4375,12824,1.22
12003,Baker,1,4,15.690560340881348,333895.125,21372,0.73
22125,West Feliciana,1,3,15.62269401550293,332450.96875,12870,1.21
29107,Lafayette,1,7,15.562573432922363,331171.5625,25371,0.61
01061,Geneva,1,6,15.328224182128906,326184.625,20816,0.74
13053,Chattahoochee,1,5,15.311928749084473,325837.8125,7422,2.06
27039,Dodge,1,5,15.288089752197266,325330.5625,15625,0.98
13189,McDuffie,1,5,14.908807754516602,317259.4375,16263,0.92
22067,Morehouse,1,8,14.899561882019043,317062.6875,19149,0.78
27095,Mille Lacs,1,7,14.77236557006836,314355.9375,20616,0.72
36107,Tioga,1,10,14.727973937988281,313411.3125,38265,0.38
19183,Washington,1,5,14.614447593688965,310995.4375,16986,0.86
12039,Gadsden,1,9,14.562010765075684,309879.59375,33951,0.43
18153,Sullivan,1,5,14.398004531860352,306389.53125,16774,0.86
31155,Saunders,1,5,14.385271072387695,306118.5625,17088,0.84
24039,Somerset,1,7,14.255887985229492,303365.28125,20374,0.7
13035,Butts,1,3,14.101584434509277,300081.71875,20724,0.68
21043,Carter,1,7,14.05275821685791,299042.65625,20580,0.68
37053,Currituck,1,7,14.040824890136719,298788.78125,23058,0.61
13177,Lee,1,5,13.98082447052002,297511.9375,24710,0.57
31025,Cass,1,6,13.911897659301758,296045.15625,20600,0.68
53059,Skamania,1,5,13.863982200622559,295025.53125,10192,1.36
21081,Grant,1,4,13.749138832092285,292581.6875,18494,0.74
55049,Iowa,1,6,13.732583045959473,292229.34375,18620,0.74
51073,Gloucester,1,8,13.706439971923828,291673.0625,31365,0.44
21017,Bourbon,1,6,13.689900398254395,291321.125,15569,0.88
45023,Chester,1,11,13.6809663772583,291130.9375,24965,0.55
17005,Bond,1,4,13.40303897857666,285216.65625,13598,0.99
13033,Burke,1,6,13.394291877746582,285030.5,18360,0.73
13207,Monroe,1,5,13.167869567871094,280212.28125,22852,0.58
40117,Pawnee,1,5,13.11754322052002,279141.3125,12018,1.09
28137,Tate,1,5,13.107036590576172,278917.71875,21750,0.6
22077,Pointe Coupee,1,6,12.954801559448242,275678.15625,16039,0.81
01079,Lawrence,1,9,12.90085220336914,274530.15625,25960,0.5
13085,Dawson,1,3,12.831830978393555,273061.375,22951,0.56
31177,Washington,1,5,12.75758171081543,271481.34375,15900,0.8
22031,De Soto,1,7,12.744548797607422,271204.0,20453,0.62
37169,Stokes,1,9,12.678461074829102,269797.65625,36522,0.35
18061,Harrison,1,6,12.673665046691895,269695.625,30892,0.41
13143,Haralson,1,5,12.670867919921875,269636.09375,23397,0.54
18015,Carroll,1,7,12.316018104553223,262084.84375,15963,0.77
18175,Washington,1,6,12.285767555236816,261441.140625,21681,0.57
37197,Yadkin,1,7,12.280956268310547,261338.75,29665,0.41
31159,Seward,1,4,12.159049034118652,258744.5625,13485,0.9
37059,Davie,1,7,12.122163772583008,257959.671875,34376,0.35
18165,Vermillion,1,5,12.110189437866211,257704.84375,12034,1.01
51023,Botetourt,1,8,12.098526000976562,257456.609375,27520,0.44
51735,Poquoson,1,3,11.885117530822754,252915.3125,9684,1.23
28163,Yazoo,1,6,11.692277908325195,248811.65625,21016,0.56
54077,Preston,1,8,11.490264892578125,244512.828125,28066,0.41
01067,Henry,1,6,11.256372451782227,239535.578125,13880,0.81
05047,Franklin,1,3,11.057497024536133,235303.5625,13328,0.83
39117,Morrow,1,6,11.030755996704102,234734.5,27441,0.4
47111,Macon,1,4,11.005377769470215,234194.4375,19341,0.57
47023,Chester,1,3,10.902770042419434,232010.9375,13672,0.8
13321,Worth,1,5,10.886709213256836,231669.171875,15990,0.68
19085,Harrison,1,5,10.798040390014648,229782.28125,11268,0.96
17147,Piatt,1,4,10.784849166870117,229501.59375,13041,0.83
47057,Grainger,1,5,10.542648315429688,224347.546875,19197,0.55
22111,Union,1,6,10.462793350219727,222648.265625,16401,0.64
12041,Gilchrist,1,5,10.455137252807617,222485.3125,14643,0.71
45081,Saluda,1,5,10.44876766204834,222349.75,14812,0.71
36123,Yates,1,5,10.38997745513916,221098.703125,19011,0.55
27045,Fillmore,1,6,10.306008338928223,219311.859375,16112,0.64
18121,Parke,1,4,10.178986549377441,216608.84375,12718,0.8
16023,Butte,1,1,10.05273151397705,213922.125,1949,5.16
29053,Cooper,1,5,10.033234596252441,213507.21875,13041,0.77
28029,Copiah,1,6,10.022283554077148,213274.21875,21675,0.46
28127,Simpson,1,5,9.896080017089844,210588.5625,19803,0.5
48011,Armstrong,1,1,9.774397850036621,207999.1875,1474,6.63
13169,Jones,1,6,9.635812759399414,205050.09375,22008,0.44
45039,Fairfield,1,5,9.600725173950195,204303.4375,16922,0.57
42103,Pike,1,18,9.590235710144043,204080.234375,49366,0.19
13227,Pickens,1,6,9.505204200744629,202270.75,27693,0.34
37003,Alexander,1,7,9.471434593200684,201552.140625,29301,0.32
13195,Madison,1,6,9.469709396362305,201515.4375,23690,0.4
28093,Marshall,1,6,9.41846752166748,200424.984375,26842,0.35
47159,Smith,1,5,9.26953125,197255.625,15676,0.59
18119,Owen,1,5,9.213459968566895,196062.40625,17158,0.54
45017,Calhoun,1,3,9.021252632141113,191972.203125,11498,0.78
29177,Ray,1,4,9.013594627380371,191809.28125,17869,0.5
18047,Franklin,1,5,9.001310348510742,191547.90625,17743,0.51
05053,Grant,1,4,8.799745559692383,187258.609375,14243,0.62
29049,Clinton,1,4,8.780556678771973,186850.25,16359,0.54
21163,Meade,1,7,8.755258560180664,186311.921875,23369,0.37
21077,Gallatin,1,2,8.715307235717773,185461.734375,6790,1.28
27075,Lake,1,3,8.704854011535645,185239.265625,8830,0.99
48359,Oldham,1,1,8.62304401397705,183498.375,1346,6.41
37007,Anson,1,6,8.554913520812988,182048.5625,17466,0.49
13211,Morgan,1,5,8.546219825744629,181863.5625,16005,0.53
47171,Unicoi,1,4,8.545641899108887,181851.265625,14534,0.59
51071,Giles,1,4,8.513663291931152,181170.734375,13313,0.64
36095,Schoharie,1,8,8.504583358764648,180977.5625,24734,0.34
51009,Amherst,1,9,8.4464111328125,179739.625,25130,0.34
13171,Lamar,1,3,8.380373001098633,178334.34375,14964,0.56
47173,Union,1,4,8.296541213989258,176550.390625,15799,0.53
54005,Boone,1,8,8.252263069152832,175608.15625,16908,0.49
29013,Bates,1,4,7.936668395996094,168892.28125,12355,0.64
05081,Little River,1,4,7.860774517059326,167277.265625,9298,0.85
01107,Pickens,1,5,7.706982135772705,164004.5625,15204,0.51
17087,Johnson,1,4,7.702795028686523,163915.5,10976,0.7
51043,Clarke,1,3,7.635805130004883,162489.9375,12201,0.63
42131,Wyoming,1,7,7.482621669769287,159230.1875,21037,0.36
29135,Moniteau,1,4,7.407838821411133,157638.828125,11473,0.65
19121,Madison,1,3,7.368201732635498,156795.34375,12585,0.59
05079,Lincoln,1,4,7.363285541534424,156690.734375,10898,0.68
47033,Crockett,1,5,7.25822114944458,154454.9375,10676,0.68
51079,Greene,1,3,7.251467227935791,154311.21875,15989,0.45
01007,Bibb,1,4,7.224427700042725,153735.8125,17694,0.41
21003,Allen,1,6,7.080592632293701,150675.015625,16184,0.44
47153,Sequatchie,1,3,7.078731060028076,150635.40625,13132,0.54
28143,Tunica,1,2,7.010339260101318,149180.015625,6876,1.02
51053,Dinwiddie,1,6,7.004241466522217,149050.25,22428,0.31
51169,Scott,1,6,6.962798118591309,148168.34375,17637,0.39
51127,New Kent,1,3,6.937864303588867,147637.765625,19432,0.36
18007,Benton,1,3,6.935729026794434,147592.3125,6553,1.06
51075,Goochland,1,5,6.898219585418701,146794.125,21368,0.32
22043,Grant,1,5,6.852964401245117,145831.078125,17467,0.39
22037,East Feliciana,1,5,6.846198081970215,145687.078125,16030,0.43
17123,Marshall,1,5,6.810354709625244,144924.3125,9236,0.74
37137,Pamlico,1,4,6.759372711181641,143839.453125,10563,0.64
48235,Irion,1,1,6.75291633605957,143702.046875,1089,6.2
18111,Newton,1,4,6.631356716156006,141115.265625,10945,0.61
28131,Stone,1,3,6.5866594314575195,140164.109375,14531,0.45
13199,Meriwether,1,4,6.529287338256836,138943.234375,16274,0.4
13191,McIntosh,1,3,6.48370361328125,137973.21875,9489,0.68
28031,Covington,1,4,6.460907459259033,137488.125,13838,0.47
51620,Franklin,1,2,6.445187091827393,137153.59375,6030,1.07
21091,Hancock,1,3,6.392583847045898,136034.1875,6838,0.93
17131,Mercer,1,4,6.377159595489502,135705.96875,12326,0.52
19129,Mills,1,5,6.328856468200684,134678.0625,11201,0.57
19075,Grundy,1,4,6.282962799072266,133701.453125,9435,0.67
47015,Cannon,1,3,6.227366924285889,132518.375,11395,0.55
47139,Polk,1,5,6.203102111816406,132002.015625,14309,0.43
28051,Holmes,1,5,6.134287357330322,130537.6484375,12400,0.49
13027,Brooks,1,5,6.124413013458252,130327.4921875,12833,0.48
13025,Brantley,1,3,6.082421779632568,129433.9375,14106,0.43
20139,Osage,1,5,5.985323905944824,127367.703125,12099,0.49
51101,King William,1,4,5.939684867858887,126396.484375,14045,0.42
54027,Hampshire,1,5,5.853501319885254,124562.5078125,19071,0.31
51175,Southampton,1,5,5.816417217254639,123773.3515625,14544,0.4
48431,Sterling,1,1,5.796982765197754,123359.8046875,889,6.52
13197,Marion,1,2,5.764124393463135,122660.5625,5957,0.97
01129,Washington,1,5,5.654175758361816,120320.875,12110,0.47
54043,Lincoln,1,5,5.602433204650879,119219.78125,15693,0.36
20087,Jefferson,1,4,5.554191589355469,118193.1875,14300,0.39
21103,Henry,1,5,5.5450758934021,117999.21875,12062,0.46
21123,Larue,1,4,5.523285388946533,117535.5234375,11624,0.48
13145,Harris,1,5,5.520017623901367,117465.9765625,27872,0.2
20085,Jackson,1,3,5.363035678863525,114125.3984375,10002,0.54
47161,Stewart,1,3,5.360392093658447,114069.1328125,10864,0.49
51145,Powhatan,1,5,5.3329176902771,113484.4921875,25518,0.21
47169,Trousdale,1,2,5.328191757202148,113383.921875,9863,0.54
51183,Sussex,1,5,5.227872371673584,111249.1171875,9090,0.58
05087,Madison,1,4,5.209041118621826,110848.4140625,13050,0.4
29063,DeKalb,1,2,5.139583587646484,109370.3359375,9071,0.57
31121,Merrick,1,3,5.138896942138672,109355.71875,5940,0.87
19077,Guthrie,1,3,5.106976509094238,108676.4609375,8367,0.61
13079,Crawford,1,3,5.084776401519775,108204.0390625,9650,0.53
46125,Turner,1,2,5.026331424713135,106960.3359375,6557,0.77
01065,Hale,1,6,4.90142297744751,104302.28125,11234,0.44
47129,Morgan,1,5,4.848602294921875,103178.2578125,17154,0.28
54065,Morgan,1,4,4.837622165679932,102944.609375,14302,0.34
13273,Terrell,1,4,4.817759990692139,102521.9453125,6905,0.7
51011,Appomattox,1,3,4.764896392822266,101396.9921875,12833,0.37
31093,Howard,1,2,4.734152793884277,100742.7734375,4844,0.98
13159,Jasper,1,3,4.726673126220703,100583.6015625,11747,0.4
13083,Dade,1,4,4.676892280578613,99524.2578125,13018,0.36
29003,Andrew,1,4,4.676538467407227,99516.7265625,14000,0.33
21221,Trigg,1,3,4.573805332183838,97330.59375,11117,0.41
13183,Long,1,2,4.5273356437683105,96341.703125,12655,0.36
21031,Butler,1,5,4.474707126617432,95221.78125,9498,0.47
51065,Fluvanna,1,4,4.433398723602295,94342.7421875,22270,0.2
17129,Menard,1,3,4.395522117614746,93536.71875,9482,0.46
18013,Brown,1,4,4.389834880828857,93415.6875,12957,0.34
48175,Goliad,1,2,4.282917022705078,91140.46875,5668,0.76
29059,Dallas,1,3,4.254078388214111,90526.796875,13169,0.32
22023,Cameron,1,2,4.243332862854004,90298.1328125,3967,1.07
18115,Ohio,1,2,4.241415023803711,90257.3125,4767,0.89
28111,Perry,1,3,4.191190719604492,89188.546875,8930,0.47
13231,Pike,1,4,4.152714729309082,88369.7734375,14945,0.28
18161,Union,1,2,4.041443824768066,86001.9296875,5575,0.72
20107,Linn,1,2,4.0086164474487305,85303.3515625,7580,0.53
50013,Grand Isle,1,2,4.008255958557129,85295.6796875,6126,0.65
29151,Osage,1,4,3.9867351055145264,84837.703125,10286,0.39
13149,Heard,1,3,3.9724342823028564,84533.3984375,8911,0.45
29089,Howard,1,3,3.9398365020751953,83839.7265625,7903,0.5
13221,Oglethorpe,1,4,3.9100847244262695,83206.6015625,11935,0.33
21215,Spencer,1,4,3.6972246170043945,78676.9296875,15376,0.24
21191,Pendleton,1,3,3.6146910190582275,76920.625,11286,0.32
17003,Alexander,1,4,3.533806324005127,75199.40625,3950,0.89
20043,Doniphan,1,3,3.315669298171997,70557.4375,5967,0.56
05105,Perry,1,3,3.2451703548431396,69057.234375,7873,0.41
46087,McCook,1,2,3.2251858711242676,68631.953125,4108,0.79
37115,Madison,1,6,3.1857175827026367,67792.0703125,17846,0.18
29025,Caldwell,1,2,3.057394027709961,65061.3515625,6784,0.45
21149,McLean,1,3,3.0059289932250977,63966.171875,7016,0.43
01085,Lowndes,1,4,3.0010108947753906,63861.51953125,7809,0.38
18171,Warren,1,2,2.9553825855255127,62890.54296875,6592,0.45
13173,Lanier,1,2,2.952043294906616,62819.4765625,7794,0.38
12065,Jefferson,1,3,2.947645664215088,62725.89453125,12184,0.24
21061,Edmonson,1,3,2.8843109607696533,61378.140625,9930,0.29
51007,Amelia,1,2,2.802952289581299,59646.82421875,10573,0.27
22091,St. Helena,1,2,2.640866756439209,56197.640625,8642,0.31
13181,Lincoln,1,2,2.51503849029541,53520.01953125,6297,0.4
51113,Madison,1,2,2.4384946823120117,51891.16796875,11139,0.22
05025,Cleveland,1,2,2.4360170364379883,51838.4453125,5918,0.41
21023,Bracken,1,3,2.3676815032958984,50384.265625,6438,0.37
01063,Greene,1,3,2.3539628982543945,50092.33203125,5967,0.39
51115,Mathews,1,2,2.2908246517181396,48748.75,7188,0.32
20197,Wabaunsee,1,2,2.2400259971618652,47667.75,5365,0.42
29017,Bollinger,1,3,2.239110231399536,47648.2734375,8270,0.27
13259,Stewart,1,2,2.169938564300537,46176.2890625,4387,0.49
13289,Twiggs,1,2,2.158454179763794,45931.90234375,6375,0.34
37103,Jones,1,3,2.071542263031006,44082.42578125,7545,0.27
51125,Nelson,1,3,2.0011820793151855,42585.1484375,12167,0.16
13101,Echols,1,2,1.9821051359176636,42179.19921875,2671,0.74
31051,Dixon,1,2,1.9818215370178223,42173.16015625,4170,0.48
17175,Stark,1,2,1.9106626510620117,40658.8984375,4171,0.46
17013,Calhoun,1,2,1.7591078281402588,37433.81640625,3509,0.5
37073,Gates,1,3,1.7088615894317627,36364.57421875,8402,0.2
37029,Camden,1,2,1.4923181533813477,31756.52734375,8135,0.18
51097,King and Queen,1,2,1.348501443862915,28696.11328125,5486,0.25
13263,Talbot,1,3,1.3004711866378784,27674.02734375,4814,0.27
54105,Wirt,1,2,1.2648067474365234,26915.087890625,4035,0.31
51045,Craig,1,1,1.061209797859192,22582.544921875,3658,0.29
51036,Charles City,1,3,1.0304760932922363,21928.53125,5713,0.18
54015,Clay,1,3,0.7671140432357788,16324.1865234375,6194,0.12
38065,Oliver,1,1,0.7272364497184753,15475.591796875,1345,0.54
51157,Rappahannock,1,2,0.37795037031173706,8042.78466796875,6102,0.06
