GEOID,name,tracts,preventable_cases,avoided_cost,adult_population,preventable_per_1000_adults
12003,Baker,1,121.15618896484375,2578203.75,21372,5.67
13225,Peach,1,120.31282043457031,2560256.75,22250,5.41
48019,Bandera,1,120.21737670898438,2558225.75,17993,6.68
45023,Chester,1,119.27690124511719,2538212.75,24965,4.78
54057,Mineral,1,118.37207794189453,2518957.75,21557,5.49
13195,Madison,1,118.36309814453125,2518766.75,23690,5.0
48281,Lampasas,1,117.45755004882812,2499496.75,17432,6.74
13145,Harris,1,117.31063079833984,2496370.25,27872,4.21
05111,Poinsett,1,117.0051498413086,2489869.5,17256,6.78
28137,Tate,1,116.00291442871094,2468542.0,21750,5.33
21043,Carter,1,115.66796875,2461414.0,20580,5.62
51820,Waynesboro,1,115.65015411376953,2461035.25,17483,6.62
28029,Copiah,1,115.30681610107422,2453729.25,21675,5.32
21017,Bourbon,1,114.4366226196289,2435211.25,15569,7.35
22077,Pointe Coupee,1,113.7456283569336,2420507.25,16039,7.09
13143,Haralson,1,113.25598907470703,2410087.5,23397,4.84
13169,Jones,1,111.8570785522461,2380318.75,22008,5.08
27079,Le Sueur,1,111.79724884033203,2379045.5,22211,5.03
18021,Clay,1,110.33432006835938,2347914.25,20289,5.44
28127,Simpson,1,110.08684539794922,2342648.0,19803,5.56
47111,Macon,1,110.06272888183594,2342135.0,19341,5.69
22043,Grant,1,109.73588562011719,2335179.75,17467,6.28
54035,Jackson,1,108.78473663330078,2314939.0,21738,5.0
45053,Jasper,1,108.76396942138672,2314497.5,24820,4.38
51670,Hopewell,1,107.78919982910156,2293754.0,17086,6.31
13207,Monroe,1,107.05452728271484,2278120.5,22852,4.68
45027,Clarendon,1,106.951904296875,2275936.5,25281,4.23
13035,Butts,1,106.58932495117188,2268220.75,20724,5.14
36095,Schoharie,1,106.57341003417969,2267882.0,24734,4.31
39019,Carroll,1,105.79734802246094,2251367.5,21230,4.98
51145,Powhatan,1,105.76558685302734,2250691.75,25518,4.14
51750,Radford,1,105.74236297607422,2250197.5,14467,7.31
51065,Fluvanna,1,105.28588104248047,2240483.5,22270,4.73
27095,Mille Lacs,1,104.35867309570312,2220752.5,20616,5.06
45037,Edgefield,1,103.9332046508789,2211698.5,21935,4.74
48253,Jones,1,103.23872375488281,2196920.0,16655,6.2
18175,Washington,1,103.169921875,2195456.0,21681,4.76
05047,Franklin,1,102.89307403564453,2189564.25,13328,7.72
20149,Pottawatomie,1,101.8914566040039,2168250.0,18309,5.57
39073,Hocking,1,101.07111358642578,2150793.25,21886,4.62
29177,Ray,1,100.82391357421875,2145533.0,17869,5.64
21215,Spencer,1,99.29511260986328,2113000.0,15376,6.46
16053,Jerome,1,99.28206634521484,2112722.25,17354,5.72
47159,Smith,1,99.12318420410156,2109341.25,15676,6.32
21003,Allen,1,98.73202514648438,2101017.5,16184,6.1
54027,Hampshire,1,98.21031951904297,2089915.5,19071,5.15
13227,Pickens,1,97.74333190917969,2079978.0,27693,3.53
51600,Fairfax,1,97.24009704589844,2069269.25,18595,5.23
08093,Park,1,96.6221923828125,2056120.375,15134,6.38
20191,Sumner,1,96.10438537597656,2045101.375,16970,5.66
51053,Dinwiddie,1,96.07921600341797,2044565.75,22428,4.28
22075,Plaquemines,1,95.86064147949219,2039914.5,17306,5.54
36123,Yates,1,95.78343200683594,2038271.5,19011,5.04
54009,Brooke,1,95.07080078125,2023106.75,18240,5.21
42131,Wyoming,1,95.00741577148438,2021757.75,21037,4.52
28163,Yazoo,1,94.72489166259766,2015745.875,21016,4.51
51520,Bristol,1,93.92974090576172,1998825.0,13591,6.91
16045,Gem,1,93.85853576660156,1997309.875,15414,6.09
22037,East Feliciana,1,93.593994140625,1991680.125,16030,5.84
13033,Burke,1,93.46115112304688,1988853.125,18360,5.09
18129,Posey,1,92.59974670410156,1970522.75,19590,4.73
47173,Union,1,92.39385223388672,1966141.0,15799,5.85
48145,Falls,1,92.25550842285156,1963197.25,13459,6.85
22093,St. James,1,91.91065979003906,1955858.875,15366,5.98
01007,Bibb,1,91.07952880859375,1938172.375,17694,5.15
13025,Brantley,1,90.25653076171875,1920658.75,14106,6.4
48051,Burleson,1,90.07391357421875,1916772.875,14294,6.3
13321,Worth,1,89.53793334960938,1905367.5,15990,5.6
05053,Grant,1,89.41268157958984,1902701.75,14243,6.28
13189,McDuffie,1,89.33621978759766,1901074.75,16263,5.49
24039,Somerset,1,89.28178405761719,1899916.5,20374,4.38
22125,West Feliciana,1,89.14337921142578,1896971.125,12870,6.93
29049,Clinton,1,88.61943054199219,1885821.5,16359,5.42
13085,Dawson,1,88.0527572631836,1873762.75,22951,3.84
18153,Sullivan,1,87.25965881347656,1856885.375,16774,5.2
51570,Colonial Heights,1,86.27137756347656,1835855.0,13813,6.25
51079,Greene,1,86.08467102050781,1831881.75,15989,5.38
51075,Goochland,1,85.89788818359375,1827907.125,21368,4.02
22111,Union,1,85.33954620361328,1816025.75,16401,5.2
51830,Williamsburg,1,84.67529296875,1801890.25,13936,6.08
47139,Polk,1,84.38319396972656,1795674.375,14309,5.9
19015,Boone,1,83.38358306884766,1774402.75,21088,3.95
28131,Stone,1,82.9848403930664,1765917.25,14531,5.71
29059,Dallas,1,82.63629150390625,1758500.375,13169,6.28
12041,Gilchrist,1,82.16885375976562,1748553.25,14643,5.61
40117,Pawnee,1,82.06515502929688,1746346.625,12018,6.83
55049,Iowa,1,81.8934555053711,1742692.625,18620,4.4
47129,Morgan,1,81.80290222167969,1740765.625,17154,4.77
48395,Robertson,1,81.65579223632812,1737635.375,12908,6.33
54065,Morgan,1,81.1867446899414,1727653.75,14302,5.68
51169,Scott,1,80.53861999511719,1713861.75,17637,4.57
37007,Anson,1,80.06321716308594,1703745.25,17466,4.58
55061,Kewaunee,1,79.68568420410156,1695711.25,16278,4.9
21103,Henry,1,79.60714721679688,1694040.125,12062,6.6
19017,Bremer,1,79.24867248535156,1686411.75,19441,4.08
17083,Jersey,1,79.05862426757812,1682367.5,17080,4.63
51127,New Kent,1,78.9050064086914,1679098.5,19432,4.06
27157,Wabasha,1,78.77266693115234,1676282.25,16773,4.7
05087,Madison,1,78.47444152832031,1669936.125,13050,6.01
47023,Chester,1,78.07157135009766,1661363.125,13672,5.71
31025,Cass,1,77.92450714111328,1658233.625,20600,3.78
47171,Unicoi,1,77.05215454101562,1639669.875,14534,5.3
48059,Callahan,1,76.7877197265625,1634042.75,11012,6.97
45081,Saluda,1,76.31072235107422,1623892.125,14812,5.15
35057,Torrance,1,76.13578033447266,1620169.25,12132,6.28
13199,Meriwether,1,75.96994018554688,1616640.0,16274,4.67
29013,Bates,1,75.74776458740234,1611912.5,12355,6.13
42093,Montour,1,75.42882537841797,1605125.5,14417,5.23
13211,Morgan,1,74.5902099609375,1587279.75,16005,4.66
18047,Franklin,1,74.49633026123047,1585282.0,17743,4.2
13171,Lamar,1,74.34342956542969,1582028.125,14964,4.97
47153,Sequatchie,1,73.52723693847656,1564659.75,13132,5.6
21191,Pendleton,1,73.34046173095703,1560685.125,11286,6.5
27039,Dodge,1,72.99681854248047,1553372.25,15625,4.67
29053,Cooper,1,72.7393798828125,1547894.0,13041,5.58
01067,Henry,1,71.92733764648438,1530613.875,13880,5.18
51685,Manassas Park,1,71.617919921875,1524029.25,12824,5.58
28031,Covington,1,71.51250457763672,1521786.125,13838,5.17
13183,Long,1,71.01721954345703,1511246.5,12655,5.61
18119,Owen,1,70.68890380859375,1504259.75,17158,4.12
13231,Pike,1,70.54640197753906,1501227.25,14945,4.72
45039,Fairfield,1,69.97863006591797,1489145.25,16922,4.14
47015,Cannon,1,69.54417419433594,1479900.125,11395,6.1
01107,Pickens,1,69.53094482421875,1479618.5,15204,4.57
29135,Moniteau,1,68.30500793457031,1453530.625,11473,5.95
29003,Andrew,1,68.01234436035156,1447302.75,14000,4.86
18165,Vermillion,1,67.67021942138672,1440022.0,12034,5.62
20087,Jefferson,1,67.634765625,1439267.75,14300,4.73
47033,Crockett,1,67.31363677978516,1432434.0,10676,6.31
21123,Larue,1,67.1996078491211,1430007.5,11624,5.78
27055,Houston,1,66.1097640991211,1406815.75,14709,4.49
19011,Benton,1,65.72427368164062,1398612.625,19757,3.33
37115,Madison,1,65.63539123535156,1396721.125,17846,3.68
18015,Carroll,1,65.5305404663086,1394490.0,15963,4.11
13027,Brooks,1,65.21726989746094,1387823.375,12833,5.08
51071,Giles,1,64.58937072753906,1374462.0,13313,4.85
53059,Skamania,1,64.05767822265625,1363147.25,10192,6.29
17005,Bond,1,63.97028350830078,1361287.625,13598,4.7
01129,Washington,1,63.71812057495117,1355921.625,12110,5.26
51011,Appomattox,1,63.6957893371582,1355446.375,12833,4.96
27045,Fillmore,1,62.504669189453125,1330099.375,16112,3.88
19105,Jones,1,61.983558654785156,1319010.125,16455,3.77
47169,Trousdale,1,61.83334732055664,1315813.625,9863,6.27
05081,Little River,1,61.419979095458984,1307017.125,9298,6.61
51610,Falls Church,1,61.169090270996094,1301678.125,11065,5.53
20139,Osage,1,60.78058624267578,1293410.875,12099,5.02
31155,Saunders,1,60.71886444091797,1292097.5,17088,3.55
51043,Clarke,1,60.219879150390625,1281479.0,12201,4.94
16041,Franklin,1,59.483665466308594,1265812.5,10162,5.85
54043,Lincoln,1,59.20433807373047,1259868.25,15693,3.77
29151,Osage,1,59.01241683959961,1255784.25,10286,5.74
51101,King William,1,58.627967834472656,1247603.25,14045,4.17
51175,Southampton,1,58.62203598022461,1247477.0,14544,4.03
19183,Washington,1,58.548343658447266,1245908.875,16986,3.45
05079,Lincoln,1,58.53623962402344,1245651.125,10898,5.37
31177,Washington,1,58.04911804199219,1235285.25,15900,3.65
13159,Jasper,1,57.94755935668945,1233124.0,11747,4.93
13083,Dade,1,57.830074310302734,1230623.875,13018,4.44
18121,Parke,1,57.762428283691406,1229184.5,12718,4.54
13221,Oglethorpe,1,57.67343521118164,1227290.625,11935,4.83
28051,Holmes,1,57.582332611083984,1225352.0,12400,4.64
48077,Clay,1,57.38605499267578,1221175.125,8362,6.86
31043,Dakota,1,56.97406005859375,1212408.0,15071,3.78
49023,Juab,1,56.85428237915039,1209859.0,8136,6.99
17147,Piatt,1,56.48775100708008,1202059.25,13041,4.33
21221,Trigg,1,56.35352325439453,1199202.875,11117,5.07
51735,Poquoson,1,56.199310302734375,1195921.25,9684,5.8
16073,Owyhee,1,56.040794372558594,1192547.5,9216,6.08
18111,Newton,1,55.176177978515625,1174149.0,10945,5.04
51113,Madison,1,54.82891082763672,1166759.125,11139,4.92
20085,Jackson,1,54.34492874145508,1156460.125,10002,5.43
01065,Hale,1,53.609256744384766,1140805.0,11234,4.77
54005,Boone,1,53.368614196777344,1135684.125,16908,3.16
45017,Calhoun,1,52.96693801879883,1127136.375,11498,4.61
30009,Carbon,1,52.78916931152344,1123353.25,8985,5.88
51125,Nelson,1,52.67904281616211,1121010.0,12167,4.33
37137,Pamlico,1,52.27911376953125,1112499.625,10563,4.95
22091,St. Helena,1,51.95721435546875,1105649.5,8642,6.01
49029,Morgan,1,51.947139739990234,1105435.125,8300,6.26
19121,Madison,1,51.43996810913086,1094642.375,12585,4.09
17087,Johnson,1,51.330684661865234,1092317.0,10976,4.68
12065,Jefferson,1,51.22886657714844,1090150.25,12184,4.2
21061,Edmonson,1,50.59498977661133,1076661.375,9930,5.1
31159,Seward,1,50.472476959228516,1074054.25,13485,3.74
46127,Union,1,50.26287841796875,1069594.0,12824,3.92
13191,McIntosh,1,50.173072814941406,1067683.125,9489,5.29
13079,Crawford,1,49.99715805053711,1063939.375,9650,5.18
05105,Perry,1,49.786014556884766,1059446.375,7873,6.32
08019,Clear Creek,1,49.77539825439453,1059220.5,8031,6.2
28111,Perry,1,48.996482849121094,1042645.25,8930,5.49
13173,Lanier,1,46.56841278076172,990975.8125,7794,5.97
17131,Mercer,1,46.331748962402344,985939.625,12326,3.76
29063,DeKalb,1,46.22517013549805,983671.5625,9071,5.1
47161,Stewart,1,45.60771560668945,970532.1875,10864,4.2
48009,Archer,1,45.149620056152344,960783.875,6722,6.72
19085,Harrison,1,44.82048416137695,953779.875,11268,3.98
21077,Gallatin,1,44.785518646240234,953035.8125,6790,6.6
19129,Mills,1,44.75502395629883,952386.9375,11201,4.0
27075,Lake,1,44.58475875854492,948763.5625,8830,5.05
13053,Chattahoochee,1,44.040184020996094,937175.1875,7422,5.93
51007,Amelia,1,43.59720230102539,927748.4375,10573,4.12
29017,Bollinger,1,43.4091796875,923747.3125,8270,5.25
29089,Howard,1,42.9781494140625,914575.0,7903,5.44
21023,Bracken,1,42.59754943847656,906475.875,6438,6.62
21031,Butler,1,42.254302978515625,899171.5625,9498,4.45
30095,Stillwater,1,42.13807678222656,896698.3125,7144,5.9
16015,Boise,1,40.07841491699219,852868.625,6809,5.89
13149,Heard,1,39.58203125,842305.625,8911,4.44
29025,Caldwell,1,39.04100036621094,830792.4375,6784,5.75
17123,Marshall,1,38.82693862915039,826237.3125,9236,4.2
20107,Linn,1,38.727455139160156,824120.25,7580,5.11
18013,Brown,1,38.319854736328125,815446.4375,12957,2.96
17129,Menard,1,37.04344177246094,788284.375,9482,3.91
13273,Terrell,1,36.547115325927734,777722.6875,6905,5.29
48175,Goliad,1,35.8404655456543,762685.125,5668,6.32
01085,Lowndes,1,35.35289764404297,752309.6875,7809,4.53
21149,McLean,1,35.30915832519531,751378.9375,7016,5.03
28143,Tunica,1,34.73018264770508,739058.25,6876,5.05
51183,Sussex,1,34.62114715576172,736738.0625,9090,3.81
37029,Camden,1,33.8096809387207,719469.9375,8135,4.16
05025,Cleveland,1,32.97572708129883,701723.5,5918,5.57
51620,Franklin,1,32.9292106628418,700733.625,6030,5.46
51115,Mathews,1,32.68009948730469,695432.5,7188,4.55
37103,Jones,1,32.44702911376953,690472.6875,7545,4.3
13181,Lincoln,1,31.935546875,679588.4375,6297,5.07
21091,Hancock,1,31.780559539794922,676290.25,6838,4.65
13197,Marion,1,31.705848693847656,674700.4375,5957,5.32
37073,Gates,1,31.634008407592773,673171.75,8402,3.77
18007,Benton,1,31.55712890625,671535.6875,6553,4.82
16077,Power,1,31.417057037353516,668555.0625,5583,5.63
40033,Cotton,1,30.93204116821289,658233.875,4233,7.31
08047,Gilpin,1,30.718482971191406,653689.3125,4953,6.2
22023,Cameron,1,30.216588973999023,643009.0625,3967,7.62
50013,Grand Isle,1,29.636320114135742,630660.875,6126,4.84
48065,Carson,1,29.589853286743164,629672.0625,4499,6.58
19077,Guthrie,1,28.739376068115234,611573.875,8367,3.43
13289,Twiggs,1,28.666263580322266,610018.125,6375,4.5
18115,Ohio,1,28.428688049316406,604962.5,4767,5.96
20197,Wabaunsee,1,26.962574005126953,573763.5,5365,5.03
48305,Lynn,1,26.96126937866211,573735.8125,4102,6.57
01063,Greene,1,26.136606216430664,556187.0,5967,4.38
19075,Grundy,1,26.087514877319336,555142.3125,9435,2.76
18171,Warren,1,25.97503662109375,552748.8125,6592,3.94
51157,Rappahannock,1,24.893714904785156,529738.25,6102,4.08
18161,Union,1,24.801536560058594,527776.625,5575,4.45
48107,Crosby,1,24.692541122436523,525457.3125,3772,6.55
46125,Turner,1,24.145381927490234,513813.6875,6557,3.68
48317,Martin,1,23.87030601501465,507960.125,3691,6.47
31121,Merrick,1,23.65471649169922,503372.375,5940,3.98
20043,Doniphan,1,22.256046295166016,473608.59375,5967,3.73
32029,Storey,1,21.105703353881836,449129.375,3659,5.77
13259,Stewart,1,19.287227630615234,410432.21875,4387,4.4
51097,King and Queen,1,19.1186580657959,406845.09375,5486,3.48
51036,Charles City,1,18.742191314697266,398833.875,5713,3.28
54105,Wirt,1,18.620271682739258,396239.40625,4035,4.61
54015,Clay,1,18.564956665039062,395062.28125,6194,3.0
13263,Talbot,1,18.2606258392334,388586.0625,4814,3.79
48229,Hudspeth,1,17.81224250793457,379044.53125,2733,6.52
31093,Howard,1,17.386104583740234,369976.3125,4844,3.59
17003,Alexander,1,16.936565399169922,360410.125,3950,4.29
13101,Echols,1,16.72549057006836,355918.375,2671,6.26
51045,Craig,1,15.55941104888916,331104.28125,3658,4.25
17175,Stark,1,14.582880020141602,310323.6875,4171,3.5
46087,McCook,1,14.331871032714844,304982.1875,4108,3.49
17013,Calhoun,1,13.568784713745117,288743.75,3509,3.87
31051,Dixon,1,12.127418518066406,258071.46875,4170,2.91
16023,Butte,1,11.305663108825684,240584.5,1949,5.8
48011,Armstrong,1,9.88817310333252,210420.3125,1474,6.71
48359,Oldham,1,9.39002799987793,199819.8125,1346,6.98
48235,Irion,1,6.997903823852539,148915.390625,1089,6.43
38065,Oliver,1,6.19810152053833,131895.59375,1345,4.61
48431,Sterling,1,5.824334144592285,123941.828125,889,6.55
