GEOID,name,tracts,preventable_cases,avoided_cost,adult_population,preventable_per_1000_adults
47115,Marion,1,114.5894546508789,2438463.5,23003,4.98
45023,Chester,1,114.46298217773438,2435772.0,24965,4.58
51820,Waynesboro,1,114.34991455078125,2433366.5,17483,6.54
21017,Bourbon,1,113.7204818725586,2419971.75,15569,7.3
54029,Hancock,1,112.64442443847656,2397073.5,23304,4.83
13195,Madison,1,112.36556243896484,2391139.25,23690,4.74
28029,Copiah,1,112.00521850585938,2383471.0,21675,5.17
39117,Morrow,1,111.75553894042969,2378158.0,27441,4.07
05111,Poinsett,1,110.4302749633789,2349956.5,17256,6.4
28137,Tate,1,109.94007873535156,2339525.0,21750,5.05
22077,Pointe Coupee,1,109.84782409667969,2337562.0,16039,6.85
13145,Harris,1,109.83436584472656,2337275.25,27872,3.94
13169,Jones,1,107.21220397949219,2281475.75,22008,4.87
17203,Woodford,1,106.85933685302734,2273966.75,29140,3.67
21043,Carter,1,106.7455062866211,2271544.5,20580,5.19
28127,Simpson,1,106.68460083007812,2270248.5,19803,5.39
27079,Le Sueur,1,106.04508972167969,2256639.5,22211,4.77
51670,Hopewell,1,105.9300765991211,2254192.0,17086,6.2
13143,Haralson,1,105.81645202636719,2251774.0,23397,4.52
22043,Grant,1,105.3647232055664,2242161.0,17467,6.03
54057,Mineral,1,104.99720764160156,2234340.75,21557,4.87
45053,Jasper,1,103.9771957397461,2212635.0,24820,4.19
48253,Jones,1,103.16032409667969,2195251.75,16655,6.19
13035,Butts,1,102.50032043457031,2181206.75,20724,4.95
13207,Monroe,1,102.18492126464844,2174495.25,22852,4.47
47111,Macon,1,101.20465850830078,2153635.0,19341,5.23
05047,Franklin,1,100.97139739990234,2148671.5,13328,7.58
51750,Radford,1,100.57623291015625,2140262.25,14467,6.95
18021,Clay,1,100.35438537597656,2135541.25,20289,4.95
51065,Fluvanna,1,100.17894744873047,2131807.75,22270,4.5
45027,Clarendon,1,100.02877807617188,2128612.5,25281,3.96
45037,Edgefield,1,99.84725189208984,2124749.25,21935,4.55
27095,Mille Lacs,1,99.65827941894531,2120728.0,20616,4.83
39019,Carroll,1,99.45693969726562,2116443.75,21230,4.68
20149,Pottawatomie,1,98.90506744384766,2104699.75,18309,5.4
51145,Powhatan,1,98.75225830078125,2101448.0,25518,3.87
54035,Jackson,1,97.4016342163086,2072706.875,21738,4.48
51600,Fairfax,1,96.84980773925781,2060963.875,18595,5.21
08093,Park,1,96.62654113769531,2056213.0,15134,6.38
36095,Schoharie,1,96.1053237915039,2045121.625,24734,3.89
29177,Ray,1,95.84172058105469,2039511.875,17869,5.36
20191,Sumner,1,94.78435516357422,2017011.0,16970,5.59
16053,Jerome,1,94.56717681884766,2012389.375,17354,5.45
21215,Spencer,1,94.23670196533203,2005357.0,15376,6.13
16045,Gem,1,93.72203063964844,1994404.875,15414,6.08
18175,Washington,1,92.90323638916016,1976980.75,21681,4.29
51520,Bristol,1,92.89508056640625,1976807.5,13591,6.84
48145,Falls,1,91.99446868896484,1957642.25,13459,6.84
21003,Allen,1,91.81715393066406,1953868.875,16184,5.67
47159,Smith,1,91.79042053222656,1953300.25,15676,5.86
54027,Hampshire,1,90.99005889892578,1936268.5,19071,4.77
13227,Pickens,1,90.91133117675781,1934593.125,27693,3.28
39073,Hocking,1,90.67123413085938,1929484.0,21886,4.14
36123,Yates,1,90.53428649902344,1926569.875,19011,4.76
51053,Dinwiddie,1,90.10271453857422,1917386.0,22428,4.02
28163,Yazoo,1,89.09893035888672,1896024.875,21016,4.24
22037,East Feliciana,1,88.9357681274414,1892553.125,16030,5.55
48051,Burleson,1,88.52864837646484,1883889.5,14294,6.19
13033,Burke,1,88.27706909179688,1878535.875,18360,4.81
13025,Brantley,1,87.5622329711914,1863324.5,14106,6.21
42131,Wyoming,1,87.2391128540039,1856448.25,21037,4.15
54009,Brooke,1,86.62232208251953,1843323.0,18240,4.75
13189,McDuffie,1,86.21244049072266,1834600.875,16263,5.3
01007,Bibb,1,86.02680969238281,1830650.625,17694,4.86
13321,Worth,1,85.61032104492188,1821787.75,15990,5.35
05053,Grant,1,85.2824478149414,1814810.375,14243,5.99
51570,Colonial Heights,1,85.03424072265625,1809528.75,13813,6.16
22125,West Feliciana,1,84.26459503173828,1793150.5,12870,6.55
29049,Clinton,1,83.72477722167969,1781663.375,16359,5.12
24039,Somerset,1,83.17484283447266,1769960.75,20374,4.08
18129,Posey,1,83.14888000488281,1769408.375,19590,4.24
47173,Union,1,82.74313354492188,1760774.0,15799,5.24
51079,Greene,1,82.56076049804688,1756893.0,15989,5.16
13085,Dawson,1,82.27621459960938,1750837.75,22951,3.58
51075,Goochland,1,81.59750366210938,1736394.875,21368,3.82
48395,Robertson,1,81.07521057128906,1725280.625,12908,6.28
29059,Dallas,1,80.43614196777344,1711681.375,13169,6.11
40117,Pawnee,1,80.41637420654297,1711260.375,12018,6.69
51830,Williamsburg,1,80.17084503173828,1706035.5,13936,5.75
28131,Stone,1,80.13389587402344,1705249.375,14531,5.51
12041,Gilchrist,1,80.04541015625,1703366.25,14643,5.47
47139,Polk,1,79.8731689453125,1699701.125,14309,5.58
18153,Sullivan,1,79.12337493896484,1683745.5,16774,4.72
22111,Union,1,79.06656646728516,1682536.5,16401,4.82
55061,Kewaunee,1,77.21320343017578,1643097.0,16278,4.74
19015,Boone,1,77.14490509033203,1641643.5,21088,3.66
48059,Callahan,1,76.75698852539062,1633388.625,11012,6.97
54065,Morgan,1,76.4092025756836,1625988.0,14302,5.34
35057,Torrance,1,75.9886474609375,1617038.625,12132,6.26
19017,Bremer,1,75.59461212158203,1608653.25,19441,3.89
55049,Iowa,1,75.41275024414062,1604783.25,18620,4.05
37007,Anson,1,75.37850952148438,1604054.75,17466,4.32
21103,Henry,1,75.31021118164062,1602601.125,12062,6.24
45081,Saluda,1,73.9691162109375,1574062.625,14812,4.99
17083,Jersey,1,73.84628295898438,1571448.75,17080,4.32
05087,Madison,1,73.47450256347656,1563537.375,13050,5.63
47023,Chester,1,73.05294799804688,1554566.875,13672,5.34
29013,Bates,1,72.80708312988281,1549334.625,12355,5.89
42093,Montour,1,72.37370300292969,1540112.5,14417,5.02
27157,Wabasha,1,71.90196228027344,1530073.625,16773,4.29
51127,New Kent,1,71.86923217773438,1529377.375,19432,3.7
47129,Morgan,1,71.80702209472656,1528053.625,17154,4.19
31025,Cass,1,71.37061309814453,1518766.375,20600,3.46
22093,St. James,1,71.18800354003906,1514880.75,15366,4.63
13211,Morgan,1,71.16293334960938,1514347.0,16005,4.45
13171,Lamar,1,70.76484680175781,1505875.875,14964,4.73
13199,Meriwether,1,70.42040252685547,1498546.0,16274,4.33
51685,Manassas Park,1,70.38987731933594,1497896.5,12824,5.49
29053,Cooper,1,69.16355895996094,1471800.75,13041,5.3
21191,Pendleton,1,68.86225128173828,1465388.75,11286,6.1
13183,Long,1,68.74058532714844,1462799.75,12655,5.43
51169,Scott,1,68.40351104736328,1455626.5,17637,3.88
28031,Covington,1,68.32587432861328,1453974.75,13838,4.94
27039,Dodge,1,67.06037139892578,1427044.625,15625,4.29
13231,Pike,1,66.93031311035156,1424277.125,14945,4.48
47153,Sequatchie,1,66.85188293457031,1422608.125,13132,5.09
47171,Unicoi,1,66.64665985107422,1418241.0,14534,4.59
01067,Henry,1,66.43716430664062,1413782.75,13880,4.79
45039,Fairfield,1,66.41807556152344,1413376.75,16922,3.92
29135,Moniteau,1,65.9445571899414,1403300.125,11473,5.75
01107,Pickens,1,64.1102294921875,1364265.75,15204,4.22
18047,Franklin,1,63.944786071777344,1360745.0,17743,3.6
47015,Cannon,1,63.79429626464844,1357542.625,11395,5.6
47033,Crockett,1,63.54104995727539,1352153.5,10676,5.95
29003,Andrew,1,63.44074249267578,1350019.25,14000,4.53
22075,Plaquemines,1,62.53428649902344,1330729.875,17306,3.61
21123,Larue,1,61.84335708618164,1316026.75,11624,5.32
13027,Brooks,1,61.71286392211914,1313249.625,12833,4.81
01129,Washington,1,61.4688606262207,1308057.25,12110,5.08
51011,Appomattox,1,61.383995056152344,1306251.375,12833,4.78
51610,Falls Church,1,61.13058853149414,1300858.75,11065,5.52
20087,Jefferson,1,60.79331588745117,1293681.75,14300,4.25
18119,Owen,1,60.41993713378906,1285736.25,17158,3.52
18165,Vermillion,1,60.034141540527344,1277526.5,12034,4.99
53059,Skamania,1,59.98752212524414,1276534.5,10192,5.89
27055,Houston,1,59.57395553588867,1267733.75,14709,4.05
05081,Little River,1,59.41972732543945,1264451.625,9298,6.39
37115,Madison,1,59.29582214355469,1261815.0,17846,3.32
17005,Bond,1,58.68954849243164,1248913.625,13598,4.32
16041,Franklin,1,58.33928680419922,1241460.125,10162,5.74
47169,Trousdale,1,58.26014709472656,1239776.0,9863,5.91
19011,Benton,1,57.99602127075195,1234155.375,19757,2.94
51043,Clarke,1,57.67591094970703,1227343.375,12201,4.73
19105,Jones,1,57.53678512573242,1224382.75,16455,3.5
20139,Osage,1,57.462005615234375,1222791.5,12099,4.75
48077,Clay,1,57.35805130004883,1220579.375,8362,6.86
51071,Giles,1,57.23802947998047,1218025.125,13313,4.3
29151,Osage,1,56.90262222290039,1210887.875,10286,5.53
18015,Carroll,1,56.28527069091797,1197750.625,15963,3.53
49023,Juab,1,55.80775833129883,1187589.125,8136,6.86
13159,Jasper,1,55.4318962097168,1179590.75,11747,4.72
31177,Washington,1,55.29495620727539,1176676.5,15900,3.48
16073,Owyhee,1,55.16200637817383,1173846.875,9216,5.99
31043,Dakota,1,54.803382873535156,1166215.875,15071,3.64
05079,Lincoln,1,54.6804084777832,1163599.125,10898,5.02
31155,Saunders,1,54.52610778808594,1160315.5,17088,3.19
27045,Fillmore,1,54.433860778808594,1158352.625,16112,3.38
51175,Southampton,1,53.92837142944336,1147595.625,14544,3.71
13221,Oglethorpe,1,53.73467254638672,1143473.75,11935,4.5
28051,Holmes,1,53.45334243774414,1137487.125,12400,4.31
19183,Washington,1,52.696983337402344,1121391.75,16986,3.1
51735,Poquoson,1,52.69569396972656,1121364.375,9684,5.44
20085,Jackson,1,52.59929275512695,1119312.875,10002,5.26
51113,Madison,1,52.21818923950195,1111203.125,11139,4.69
30009,Carbon,1,52.15953063964844,1109954.75,8985,5.81
49029,Morgan,1,51.652557373046875,1099166.375,8300,6.22
13083,Dade,1,51.04684066772461,1086276.75,13018,3.92
01065,Hale,1,50.58028793334961,1076348.5,11234,4.5
45017,Calhoun,1,50.3543701171875,1071540.875,11498,4.38
54043,Lincoln,1,50.256290435791016,1069454.0,15693,3.2
22091,St. Helena,1,49.97954559326172,1063564.75,8642,5.78
08019,Clear Creek,1,49.724571228027344,1058138.875,8031,6.19
37137,Pamlico,1,49.104164123535156,1044936.5625,10563,4.65
13191,McIntosh,1,49.04221725463867,1043618.375,9489,5.17
18121,Parke,1,48.69013977050781,1036126.0625,12718,3.83
19121,Madison,1,48.57016372680664,1033573.1875,12585,3.86
51125,Nelson,1,48.53568649291992,1032839.5625,12167,3.99
12065,Jefferson,1,48.532527923583984,1032772.25,12184,3.98
21221,Trigg,1,48.509559631347656,1032283.5,11117,4.36
46127,Union,1,48.26049041748047,1026983.125,12824,3.76
13079,Crawford,1,47.72676467895508,1015625.5,9650,4.95
05105,Perry,1,47.27460861206055,1006003.6875,7873,6.0
31159,Seward,1,46.82109832763672,996352.875,13485,3.47
28111,Perry,1,46.78134536743164,995507.0,8930,5.24
17147,Piatt,1,46.65885925292969,992900.5625,13041,3.58
17087,Johnson,1,46.18864059448242,982894.25,10976,4.21
18111,Newton,1,46.056461334228516,980081.5,10945,4.21
51101,King William,1,45.528587341308594,968848.375,14045,3.24
21061,Edmonson,1,45.22364044189453,962359.0625,9930,4.55
13173,Lanier,1,45.14380645751953,960660.1875,7794,5.79
48009,Archer,1,45.01496124267578,957918.375,6722,6.7
29063,DeKalb,1,43.26052474975586,920584.0,9071,4.77
13053,Chattahoochee,1,43.161865234375,918484.4375,7422,5.82
27075,Lake,1,42.96613311767578,914319.375,8830,4.87
21077,Gallatin,1,42.705360412597656,908770.125,6790,6.29
30095,Stillwater,1,41.83112335205078,890166.25,7144,5.86
19129,Mills,1,41.582359313964844,884872.625,11201,3.71
19085,Harrison,1,41.08136749267578,874211.5625,11268,3.65
47161,Stewart,1,40.79304504394531,868075.9375,10864,3.75
21023,Bracken,1,40.53343200683594,862551.5,6438,6.3
29089,Howard,1,40.094154357910156,853203.6875,7903,5.07
16015,Boise,1,40.0462646484375,852184.625,6809,5.88
29017,Bollinger,1,39.97621536254883,850693.875,8270,4.83
51007,Amelia,1,39.78001022338867,846518.5625,10573,3.76
54005,Boone,1,39.565574645996094,841955.375,16908,2.34
17131,Mercer,1,38.711448669433594,823779.6875,12326,3.14
20107,Linn,1,37.14179992675781,790377.4375,7580,4.9
21031,Butler,1,36.88235092163086,784856.4375,9498,3.88
29025,Caldwell,1,36.56779479980469,778162.6875,6784,5.39
13149,Heard,1,36.53237533569336,777409.0,8911,4.1
48175,Goliad,1,35.77528762817383,761298.125,5668,6.31
13273,Terrell,1,34.967933654785156,744117.5,6905,5.06
17123,Marshall,1,33.892547607421875,721233.4375,9236,3.67
01085,Lowndes,1,33.41266632080078,711021.5,7809,4.28
28143,Tunica,1,33.017032623291016,702602.5,6876,4.8
51183,Sussex,1,32.617496490478516,694100.3125,9090,3.59
51620,Franklin,1,31.44723129272461,669197.125,6030,5.22
18013,Brown,1,31.336708068847656,666845.1875,12957,2.42
17129,Menard,1,31.200586318969727,663948.5,9482,3.29
21149,McLean,1,31.084083557128906,661469.3125,7016,4.43
40033,Cotton,1,30.91562843322754,657884.5625,4233,7.3
08047,Gilpin,1,30.690202713012695,653087.5,4953,6.2
05025,Cleveland,1,30.683338165283203,652941.375,5918,5.18
16077,Power,1,30.597755432128906,651120.25,5583,5.48
51115,Mathews,1,30.37018585205078,646277.625,7188,4.23
13181,Lincoln,1,30.331798553466797,645460.6875,6297,4.82
13197,Marion,1,30.271270751953125,644172.6875,5957,5.08
37029,Camden,1,29.791807174682617,633969.6875,8135,3.66
37103,Jones,1,29.690406799316406,631811.875,7545,3.94
48065,Carson,1,29.33260726928711,624197.9375,4499,6.52
37073,Gates,1,29.113910675048828,619544.0625,8402,3.47
21091,Hancock,1,28.95461082458496,616154.0625,6838,4.23
22023,Cameron,1,28.248971939086914,601138.1875,3967,7.12
50013,Grand Isle,1,27.814029693603516,591882.625,6126,4.54
13289,Twiggs,1,26.99060821533203,574360.1875,6375,4.23
48305,Lynn,1,26.96187400817871,573748.6875,4102,6.57
18115,Ohio,1,26.759172439575195,569435.25,4767,5.61
20197,Wabaunsee,1,26.308368682861328,559842.125,5365,4.9
19077,Guthrie,1,25.790468215942383,548821.125,8367,3.08
18007,Benton,1,24.636436462402344,524263.3125,6553,3.76
48107,Crosby,1,24.632049560546875,524170.0,3772,6.53
01063,Greene,1,24.462350845336914,520558.84375,5967,4.1
48317,Martin,1,23.798627853393555,506434.75,3691,6.45
46125,Turner,1,22.862518310546875,486514.34375,6557,3.49
51157,Rappahannock,1,22.550107955932617,479866.3125,6102,3.7
19075,Grundy,1,22.146249771118164,471272.1875,9435,2.35
18171,Warren,1,22.049333572387695,469209.75,6592,3.34
31121,Merrick,1,22.03704261779785,468948.28125,5940,3.71
32029,Storey,1,21.116283416748047,449354.53125,3659,5.77
18161,Union,1,20.428773880004883,434724.3125,5575,3.66
20043,Doniphan,1,19.038597106933594,405141.34375,5967,3.19
13259,Stewart,1,18.04401206970215,383976.5625,4387,4.11
48229,Hudspeth,1,17.804786682128906,378885.90625,2733,6.51
51036,Charles City,1,17.36391830444336,369504.1875,5713,3.04
51097,King and Queen,1,16.71137046813965,355617.96875,5486,3.05
13263,Talbot,1,16.606136322021484,353378.625,4814,3.45
13101,Echols,1,16.473220825195312,350550.15625,2671,6.17
31093,Howard,1,16.304649353027344,346962.9375,4844,3.37
54105,Wirt,1,16.111736297607422,342857.78125,4035,3.99
54015,Clay,1,15.582390785217285,331593.28125,6194,2.52
17003,Alexander,1,15.439668655395508,328556.125,3950,3.91
46087,McCook,1,13.667556762695312,290845.625,4108,3.33
51045,Craig,1,13.392793655395508,284998.65625,3658,3.66
17013,Calhoun,1,12.45505428314209,265043.53125,3509,3.55
16023,Butte,1,11.153672218322754,237350.140625,1949,5.72
17175,Stark,1,11.116128921508789,236551.21875,4171,2.67
31051,Dixon,1,10.257536888122559,218280.390625,4170,2.46
48011,Armstrong,1,9.868498802185059,210001.671875,1474,6.7
48359,Oldham,1,9.389434814453125,199807.171875,1346,6.98
48235,Irion,1,6.9920334815979,148790.46875,1089,6.42
38065,Oliver,1,6.096811771392822,129740.1484375,1345,4.53
48431,Sterling,1,5.824334144592285,123941.828125,889,6.55
